"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201805","3호선","경복궁(정부서울청사)","65","0","3357","1835","6887","15490","17250","52677","27002","142375","25919","101206","22771","72756","30191","63058","37715","57778","47271","58849","56624","51087","67099","44606","81327","39685","90895","42314","127940","47505","59801","35514","48214","17353","52128","14923","36838","14150","13877","8842","1953","2864","3","40","3","2","0","0","20180603"
"201805","4호선","미아(서울사이버대학)","42","2","12765","1977","26609","7199","62312","21196","72111","43122","44832","22591","31549","18657","29653","23090","30775","21302","29900","22390","28542","24744","28096","27373","29911","32760","34277","38665","35281","52455","23420","50095","16733","33729","14134","30228","12479","30707","4437","20421","632","5262","1","1","3","3","0","0","20180603"
"201805","4호선","서울역","234","13","5077","1100","7968","20315","14072","40188","20542","102763","16696","54037","15431","30170","17497","30260","18416","34456","18745","34782","18212","34852","20606","39188","22870","41264","38345","45839","77912","47394","32341","39504","20940","29426","19745","29170","15284","24940","7869","15969","1135","5878","1","653","0","0","0","0","20180603"
"201805","6호선","봉화산(서울의료원)","40","0","5245","1177","16848","4340","53670","7693","49653","12781","25758","7897","17921","7301","15131","7534","15244","9196","14368","11201","12627","11455","11591","14152","12860","16561","14787","20725","13988","30801","8275","35061","6223","21784","4997","18768","4397","21002","1843","13973","262","4855","1","645","0","0","0","0","20180603"
"201805","6호선","화랑대(서울여대입구)","9","1","6576","982","21850","4034","69342","8862","67014","21951","35077","15887","23248","11384","21268","10542","21544","10028","19578","11398","18178","12353","20253","13451","23086","17919","24768","21339","23944","37195","12946","37165","9023","24190","6919","21172","5173","24645","2494","17607","312","5902","0","97","0","0","0","0","20180603"
"201805","7호선","공릉(서울과학기술대)","25","0","7354","1375","16008","6421","44186","13908","49353","34288","27620","21982","20969","17263","19902","15017","22113","17540","23274","20258","20284","17874","21135","20347","28409","23796","28926","30252","32414","41982","19595","44798","15871","28437","15153","25145","13599","24259","8375","18484","1654","6838","0","0","0","0","0","0","20180603"
"201805","경부선","서울역","5","1","52","178","99","1486","6912","2523","19259","3347","11349","2429","15767","1419","17043","1265","14691","1609","12019","1395","6043","1375","12486","1878","14168","2191","16851","2722","15530","3875","13203","2877","9969","1522","16376","1730","12515","1224","5247","276","1360","28","2","2","0","0","0","0","20180603"
"201805","경원선","청량리(서울시립대입구)","1256","8","6747","1821","9644","15389","26614","18331","34112","28813","31443","38664","31497","29689","26620","37205","30663","35287","33616","35028","34874","35777","40435","38739","38808","40474","41211","41003","38482","56261","33370","46275","37860","27923","20536","23287","16243","19850","6550","12015","417","5485","0","0","0","0","0","0","20180603"
"201805","경의선","서울역","1","0","607","9","1225","6627","1670","14726","3031","35837","1724","10498","1836","7609","1865","5988","2600","5444","3425","3182","3043","1931","5618","3843","7147","2541","10020","3110","21296","6186","9620","4744","9369","2101","4312","1473","1924","175","2350","1654","2","174","2","0","0","0","0","0","20180603"
"201805","경의선","서울역","0","0","0","0","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","2","0","1","0","0","0","2","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","20180603"
"201805","공항철도 1호선","서울역","79","2","5628","1240","6396","12852","12582","18789","18260","25737","16820","22860","18243","18797","23623","19417","25367","19071","25920","19379","20193","18598","28302","17754","30055","20109","31923","19439","32039","22765","24904","18918","18990","14769","22727","12982","15283","11151","6692","5458","201","2888","1","2","0","0","0","0","20180603"
"201805","분당선","서울숲","45","0","2135","326","5999","5600","17045","7898","25582","30864","17065","24403","9731","12697","10947","12718","12831","13798","13321","18586","14456","17192","16145","16273","19710","15614","22972","16009","32057","21739","19035","18799","11988","11567","9306","9788","6832","10922","2447","5837","63","1324","0","1","0","0","0","0","20180603"
"201804","1호선","서울역","1113","42","11558","9091","15423","58120","41039","113192","74753","231992","54618","160474","61077","82098","81171","77311","91583","82334","92845","85187","78649","82139","105160","83934","113149","86692","151173","94129","234282","101906","136645","81887","96892","56543","102661","52473","72172","40222","31022","22354","4629","8048","5","467","0","0","0","0","20180503"
"201804","1호선","청량리(서울시립대입구)","1236","39","12858","4020","20126","14704","49983","25541","68167","46726","46639","46232","38573","44825","42526","50973","48361","56597","51287","64311","55117","63821","62139","59767","68389","56110","65881","57916","59900","70980","40402","56908","33143","35143","26144","31157","18365","31427","8740","21222","543","7072","0","0","0","0","0","0","20180503"
"201804","2호선","강변(동서울터미널)","21","1","10420","4113","33355","35518","106410","43613","152665","63075","113415","55565","90346","53792","82479","54095","80432","60835","77999","71398","72445","76848","72288","90337","76568","100309","88567","111139","96411","152982","83090","130908","66103","90708","55165","79288","42139","74723","16253","40985","2209","10983","10","259","1","2","0","0","20180503"
"201804","2호선","서울대입구(관악구청)","4436","19","32485","3018","51524","18763","151148","38272","207789","83159","133870","83006","79798","70227","71860","57120","75474","63829","85723","69751","75708","67877","79484","76518","86828","87393","100557","109643","114695","168886","77206","174309","62801","110975","64978","104078","61814","108130","33395","72911","5402","24676","8","5346","0","0","0","0","20180503"
"201804","3호선","경복궁(정부서울청사)","50","2","3100","1633","6709","16015","17654","53961","28042","147401","26185","97868","21725","70128","28792","59242","36307","53351","45439","54651","52359","47233","65491","40419","80090","36707","87959","37554","129031","42658","59448","31497","44424","16143","47199","14537","34104","13956","12975","8186","1950","2472","0","83","0","0","0","0","20180503"
"201804","4호선","미아(서울사이버대학)","28","0","12062","1769","26915","6931","64621","21377","72046","42062","43088","22987","30725","17774","28230","21529","29171","20582","28397","22203","27725","23240","26894","26761","28474","32243","31955","37646","35386","52517","22872","49994","15378","33040","13355","29902","12796","29666","4268","19060","528","5116","0","0","1","1","0","0","20180503"
"201804","4호선","서울역","190","1","4730","1033","7628","19546","14932","40580","20494","106330","16516","54512","15511","29299","17376","29268","18715","32643","18149","33264","17664","33942","19810","36982","23251","39715","38087","44421","79361","46648","34041","38636","21817","28291","20034","28754","14991","24630","7616","15267","1086","5483","1","563","0","0","0","0","20180503"
"201804","6호선","봉화산(서울의료원)","20","0","5223","1044","16419","4066","55513","7695","50746","12569","25139","7860","17172","7118","14710","7106","14289","8779","13380","11022","11603","11085","10647","13560","12284","16274","13921","20510","13714","29877","7536","36019","5823","21558","4711","18481","4036","20288","1823","13603","313","4597","0","633","0","0","0","0","20180503"
"201804","6호선","화랑대(서울여대입구)","12","0","6078","818","22372","3599","72135","9415","67467","20135","34199","14134","22178","10248","19708","9832","19794","9804","18659","10110","16832","11904","18777","12385","21999","17483","22445","20626","20505","36944","11859","37684","8102","23979","6565","20497","5154","23555","2396","16324","276","5403","0","118","0","0","0","0","20180503"
"201804","7호선","공릉(서울과학기술대)","15","0","6394","1328","15491","6740","44036","14847","48236","34860","26989","22028","20069","17018","19118","14130","21173","16819","21570","19585","18843","16994","20055","19025","27276","22985","27367","28248","31063","39997","19177","43303","14878","26932","14335","23560","12782","22905","7207","16703","1415","6211","0","24","0","0","0","0","20180503"
"201804","경부선","서울역","2","0","61","129","93","1585","6797","2539","18708","3282","10414","2334","13795","1416","14279","1068","12962","1375","11208","1224","5437","1339","12279","1688","13143","1903","16159","2521","15196","3989","12294","2784","9861","1414","16274","1581","12369","1055","4631","249","1224","34","0","0","0","0","0","0","20180503"
"201804","경원선","청량리(서울시립대입구)","1303","6","6318","1505","9055","13750","26263","17053","33299","27575","28905","36536","28692","27769","23916","33377","28153","33057","29914","33213","33430","33334","37184","35257","35715","37572","38051","37680","36323","53526","31717","42725","35288","25862","19384","21141","13700","17844","5490","10951","336","4666","0","0","0","0","0","0","20180503"
"201804","경의선","서울역","3","1","699","9","1023","6359","1525","15383","2790","35894","1492","9938","1592","7084","1785","5825","2247","4767","2958","3175","2881","1535","5045","4057","6483","2330","9137","2849","21266","5800","9526","4461","8930","1978","4190","1343","1794","162","1997","1483","1","146","0","0","0","0","0","0","20180503"
"201804","경의선","서울역","0","0","0","0","0","0","0","0","0","0","2","0","0","0","4","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","20180503"
"201804","공항철도 1호선","서울역","112","0","5554","1225","6514","11978","12770","17971","18138","27134","16427","22017","17470","18257","22577","18279","24002","16885","24589","19788","19082","17200","27875","16991","28603","18683","31435","18419","31423","21779","24420","18538","18707","13396","22014","12230","14895","10274","6198","5193","185","2971","0","1","0","0","0","0","20180503"
"201804","분당선","서울숲","29","1","1952","260","5948","4661","17100","8266","26415","28684","17089","20474","9385","12263","9123","11413","10985","12869","11777","16181","12814","15577","14731","15284","18150","14251","21986","15160","30478","21693","17386","18547","10416","11249","8504","9848","5885","10371","2244","5778","54","1221","0","0","0","0","0","0","20180503"
"201803","1호선","서울역","994","18","11741","8346","14663","49537","40723","109189","73533","229924","55510","158221","64240","83219","83795","79459","94937","87136","96301","91648","85972","86889","108857","87878","118680","91076","153465","99163","235283","107041","138297","85465","97926","57114","100929","51860","72088","42417","31091","23151","4354","8383","0","505","0","0","0","0","20180403"
